date,channel,campaign_id,campaign_name,objective,ad_set_id,ad_set_name,impressions,clicks,spend,conversions,conversion_value,cpc,currency
2024-03-26,google_ads,GOOG_003,Display Remarketing,awareness,AS_G006,All Website Visitors — 30d,1,0,85.99,0,0.0,0.0,USD
2024-03-26,google_ads,GOOG_003,Display Remarketing,awareness,AS_G007,YouTube Viewers,1,0,85.99,0,0.0,0.0,USD
2024-03-27,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G001,Exact Match — Brand,6,0,169.66,0,0.0,0.0,USD
2024-03-27,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G002,Phrase Match — Brand + Product,6,0,169.66,0,0.0,0.0,USD
2024-03-27,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G003,Category Keywords,2,0,163.58,0,0.0,0.0,USD
2024-03-27,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G004,Competitor Keywords,2,0,163.58,0,0.0,0.0,USD
2024-03-27,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G005,Long-tail Informational,2,0,163.58,0,0.0,0.0,USD
2024-03-27,google_ads,GOOG_003,Display Remarketing,awareness,AS_G006,All Website Visitors — 30d,1,0,86.63,0,0.0,0.0,USD
2024-03-27,google_ads,GOOG_003,Display Remarketing,awareness,AS_G007,YouTube Viewers,1,0,86.63,0,0.0,0.0,USD
2024-03-28,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G001,Exact Match — Brand,5,0,164.31,0,0.0,0.0,USD
2024-03-28,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G002,Phrase Match — Brand + Product,5,0,164.31,0,0.0,0.0,USD
2024-03-28,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G003,Category Keywords,2,0,131.65,0,0.0,0.0,USD
2024-03-28,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G004,Competitor Keywords,2,0,131.65,0,0.0,0.0,USD
2024-03-28,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G005,Long-tail Informational,2,0,131.65,0,0.0,0.0,USD
2024-03-28,google_ads,GOOG_003,Display Remarketing,awareness,AS_G006,All Website Visitors — 30d,1,0,76.56,0,0.0,0.0,USD
2024-03-28,google_ads,GOOG_003,Display Remarketing,awareness,AS_G007,YouTube Viewers,1,0,76.56,0,0.0,0.0,USD
2024-03-29,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G001,Exact Match — Brand,6,0,184.37,0,0.0,0.0,USD
2024-03-29,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G002,Phrase Match — Brand + Product,6,0,184.37,0,0.0,0.0,USD
2024-03-29,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G003,Category Keywords,2,0,154.88,0,0.0,0.0,USD
2024-03-29,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G004,Competitor Keywords,2,0,154.88,0,0.0,0.0,USD
2024-03-29,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G005,Long-tail Informational,2,0,154.88,0,0.0,0.0,USD
2024-03-29,google_ads,GOOG_003,Display Remarketing,awareness,AS_G006,All Website Visitors — 30d,1,0,86.13,0,0.0,0.0,USD
2024-03-29,google_ads,GOOG_003,Display Remarketing,awareness,AS_G007,YouTube Viewers,1,0,86.13,0,0.0,0.0,USD
2024-03-30,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G001,Exact Match — Brand,5,0,166.52,0,0.0,0.0,USD
2024-03-30,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G002,Phrase Match — Brand + Product,5,0,166.52,0,0.0,0.0,USD
2024-03-30,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G003,Category Keywords,1,0,117.31,0,0.0,0.0,USD
2024-03-30,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G004,Competitor Keywords,1,0,117.31,0,0.0,0.0,USD
2024-03-30,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G005,Long-tail Informational,1,0,117.31,0,0.0,0.0,USD
2024-03-30,google_ads,GOOG_003,Display Remarketing,awareness,AS_G006,All Website Visitors — 30d,1,0,66.53,0,0.0,0.0,USD
2024-03-30,google_ads,GOOG_003,Display Remarketing,awareness,AS_G007,YouTube Viewers,1,0,66.53,0,0.0,0.0,USD
2024-03-31,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G001,Exact Match — Brand,5,0,148.08,0,0.0,0.0,USD
2024-03-31,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G002,Phrase Match — Brand + Product,5,0,148.08,0,0.0,0.0,USD
2024-03-31,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G003,Category Keywords,2,0,125.55,0,0.0,0.0,USD
2024-03-31,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G004,Competitor Keywords,2,0,125.55,0,0.0,0.0,USD
2024-03-31,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G005,Long-tail Informational,2,0,125.55,0,0.0,0.0,USD
2024-03-31,google_ads,GOOG_003,Display Remarketing,awareness,AS_G006,All Website Visitors — 30d,1,0,69.6,0,0.0,0.0,USD
2024-03-31,google_ads,GOOG_003,Display Remarketing,awareness,AS_G007,YouTube Viewers,1,0,69.6,0,0.0,0.0,USD
2024-04-01,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G001,Exact Match — Brand,7,0,204.62,0,0.0,0.0,USD
2024-04-01,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G002,Phrase Match — Brand + Product,7,0,204.62,0,0.0,0.0,USD
2024-04-01,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G003,Category Keywords,2,0,135.16,0,0.0,0.0,USD
2024-04-01,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G004,Competitor Keywords,2,0,135.16,0,0.0,0.0,USD
2024-04-01,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G005,Long-tail Informational,2,0,135.16,0,0.0,0.0,USD
2024-04-01,google_ads,GOOG_003,Display Remarketing,awareness,AS_G006,All Website Visitors — 30d,1,0,83.11,0,0.0,0.0,USD
2024-04-01,google_ads,GOOG_003,Display Remarketing,awareness,AS_G007,YouTube Viewers,1,0,83.11,0,0.0,0.0,USD
2024-04-02,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G001,Exact Match — Brand,5,0,175.65,0,0.0,0.0,USD
2024-04-02,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G002,Phrase Match — Brand + Product,5,0,175.65,0,0.0,0.0,USD
2024-04-02,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G003,Category Keywords,2,0,145.72,0,0.0,0.0,USD
2024-04-02,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G004,Competitor Keywords,2,0,145.72,0,0.0,0.0,USD
2024-04-02,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G005,Long-tail Informational,2,0,145.72,0,0.0,0.0,USD
2024-04-02,google_ads,GOOG_003,Display Remarketing,awareness,AS_G006,All Website Visitors — 30d,1,0,73.7,0,0.0,0.0,USD
2024-04-02,google_ads,GOOG_003,Display Remarketing,awareness,AS_G007,YouTube Viewers,1,0,73.7,0,0.0,0.0,USD
2024-04-03,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G001,Exact Match — Brand,6,0,192.85,0,0.0,0.0,USD
2024-04-03,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G002,Phrase Match — Brand + Product,6,0,192.85,0,0.0,0.0,USD
2024-04-03,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G003,Category Keywords,2,0,159.9,0,0.0,0.0,USD
2024-04-03,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G004,Competitor Keywords,2,0,159.9,0,0.0,0.0,USD
2024-04-03,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G005,Long-tail Informational,2,0,159.9,0,0.0,0.0,USD
2024-04-03,google_ads,GOOG_003,Display Remarketing,awareness,AS_G006,All Website Visitors — 30d,1,0,83.33,0,0.0,0.0,USD
2024-04-03,google_ads,GOOG_003,Display Remarketing,awareness,AS_G007,YouTube Viewers,1,0,83.33,0,0.0,0.0,USD
2024-04-04,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G001,Exact Match — Brand,4,0,153.31,0,0.0,0.0,USD
2024-04-04,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G002,Phrase Match — Brand + Product,4,0,153.31,0,0.0,0.0,USD
2024-04-04,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G003,Category Keywords,2,0,156.3,0,0.0,0.0,USD
2024-04-04,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G004,Competitor Keywords,2,0,156.3,0,0.0,0.0,USD
2024-04-04,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G005,Long-tail Informational,2,0,156.3,0,0.0,0.0,USD
2024-04-04,google_ads,GOOG_003,Display Remarketing,awareness,AS_G006,All Website Visitors — 30d,1,0,87.78,0,0.0,0.0,USD
2024-04-04,google_ads,GOOG_003,Display Remarketing,awareness,AS_G007,YouTube Viewers,1,0,87.78,0,0.0,0.0,USD
2024-04-05,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G001,Exact Match — Brand,6,0,172.66,0,0.0,0.0,USD
2024-04-05,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G002,Phrase Match — Brand + Product,6,0,172.66,0,0.0,0.0,USD
2024-04-05,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G003,Category Keywords,2,0,164.79,0,0.0,0.0,USD
2024-04-05,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G004,Competitor Keywords,2,0,164.79,0,0.0,0.0,USD
2024-04-05,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G005,Long-tail Informational,2,0,164.79,0,0.0,0.0,USD
2024-04-05,google_ads,GOOG_003,Display Remarketing,awareness,AS_G006,All Website Visitors — 30d,1,0,81.54,0,0.0,0.0,USD
2024-04-05,google_ads,GOOG_003,Display Remarketing,awareness,AS_G007,YouTube Viewers,1,0,81.54,0,0.0,0.0,USD
2024-04-06,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G001,Exact Match — Brand,5,0,169.75,0,0.0,0.0,USD
2024-04-06,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G002,Phrase Match — Brand + Product,5,0,169.75,0,0.0,0.0,USD
2024-04-06,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G003,Category Keywords,2,0,139.54,0,0.0,0.0,USD
2024-04-06,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G004,Competitor Keywords,2,0,139.54,0,0.0,0.0,USD
2024-04-06,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G005,Long-tail Informational,2,0,139.54,0,0.0,0.0,USD
2024-04-06,google_ads,GOOG_003,Display Remarketing,awareness,AS_G006,All Website Visitors — 30d,1,0,82.96,0,0.0,0.0,USD
2024-04-06,google_ads,GOOG_003,Display Remarketing,awareness,AS_G007,YouTube Viewers,1,0,82.96,0,0.0,0.0,USD
2024-04-07,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G001,Exact Match — Brand,4,0,145.58,0,0.0,0.0,USD
2024-04-07,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G002,Phrase Match — Brand + Product,4,0,145.58,0,0.0,0.0,USD
2024-04-07,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G003,Category Keywords,1,0,129.71,0,0.0,0.0,USD
2024-04-07,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G004,Competitor Keywords,1,0,129.71,0,0.0,0.0,USD
2024-04-07,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G005,Long-tail Informational,1,0,129.71,0,0.0,0.0,USD
2024-04-07,google_ads,GOOG_003,Display Remarketing,awareness,AS_G006,All Website Visitors — 30d,1,0,60.07,0,0.0,0.0,USD
2024-04-07,google_ads,GOOG_003,Display Remarketing,awareness,AS_G007,YouTube Viewers,1,0,60.07,0,0.0,0.0,USD
2024-04-08,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G001,Exact Match — Brand,7,0,207.31,0,0.0,0.0,USD
2024-04-08,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G002,Phrase Match — Brand + Product,7,0,207.31,0,0.0,0.0,USD
2024-04-08,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G003,Category Keywords,2,0,146.58,0,0.0,0.0,USD
2024-04-08,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G004,Competitor Keywords,2,0,146.58,0,0.0,0.0,USD
2024-04-08,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G005,Long-tail Informational,2,0,146.58,0,0.0,0.0,USD
2024-04-08,google_ads,GOOG_003,Display Remarketing,awareness,AS_G006,All Website Visitors — 30d,1,0,97.06,0,0.0,0.0,USD
2024-04-08,google_ads,GOOG_003,Display Remarketing,awareness,AS_G007,YouTube Viewers,1,0,97.06,0,0.0,0.0,USD
2024-04-09,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G001,Exact Match — Brand,6,0,202.7,0,0.0,0.0,USD
2024-04-09,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G002,Phrase Match — Brand + Product,6,0,202.7,0,0.0,0.0,USD
2024-04-09,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G003,Category Keywords,2,0,143.4,0,0.0,0.0,USD
2024-04-09,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G004,Competitor Keywords,2,0,143.4,0,0.0,0.0,USD
2024-04-09,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G005,Long-tail Informational,2,0,143.4,0,0.0,0.0,USD
2024-04-09,google_ads,GOOG_003,Display Remarketing,awareness,AS_G006,All Website Visitors — 30d,1,0,81.78,0,0.0,0.0,USD
2024-04-09,google_ads,GOOG_003,Display Remarketing,awareness,AS_G007,YouTube Viewers,1,0,81.78,0,0.0,0.0,USD
2024-04-10,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G001,Exact Match — Brand,6,0,181.76,0,0.0,0.0,USD
2024-04-10,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G002,Phrase Match — Brand + Product,6,0,181.76,0,0.0,0.0,USD
2024-04-10,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G003,Category Keywords,2,0,173.08,0,0.0,0.0,USD
2024-04-10,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G004,Competitor Keywords,2,0,173.08,0,0.0,0.0,USD
2024-04-10,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G005,Long-tail Informational,2,0,173.08,0,0.0,0.0,USD
2024-04-10,google_ads,GOOG_003,Display Remarketing,awareness,AS_G006,All Website Visitors — 30d,1,0,95.12,0,0.0,0.0,USD
2024-04-10,google_ads,GOOG_003,Display Remarketing,awareness,AS_G007,YouTube Viewers,1,0,95.12,0,0.0,0.0,USD
2024-04-11,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G001,Exact Match — Brand,5,0,169.9,0,0.0,0.0,USD
2024-04-11,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G002,Phrase Match — Brand + Product,5,0,169.9,0,0.0,0.0,USD
2024-04-11,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G003,Category Keywords,2,0,133.16,0,0.0,0.0,USD
2024-04-11,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G004,Competitor Keywords,2,0,133.16,0,0.0,0.0,USD
2024-04-11,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G005,Long-tail Informational,2,0,133.16,0,0.0,0.0,USD
2024-04-11,google_ads,GOOG_003,Display Remarketing,awareness,AS_G006,All Website Visitors — 30d,1,0,72.09,0,0.0,0.0,USD
2024-04-11,google_ads,GOOG_003,Display Remarketing,awareness,AS_G007,YouTube Viewers,1,0,72.09,0,0.0,0.0,USD
2024-04-12,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G001,Exact Match — Brand,5,0,172.15,0,0.0,0.0,USD
2024-04-12,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G002,Phrase Match — Brand + Product,5,0,172.15,0,0.0,0.0,USD
2024-04-12,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G003,Category Keywords,1,0,129.79,0,0.0,0.0,USD
2024-04-12,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G004,Competitor Keywords,1,0,129.79,0,0.0,0.0,USD
2024-04-12,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G005,Long-tail Informational,1,0,129.79,0,0.0,0.0,USD
2024-04-12,google_ads,GOOG_003,Display Remarketing,awareness,AS_G006,All Website Visitors — 30d,1,0,82.64,0,0.0,0.0,USD
2024-04-12,google_ads,GOOG_003,Display Remarketing,awareness,AS_G007,YouTube Viewers,1,0,82.64,0,0.0,0.0,USD
2024-04-13,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G001,Exact Match — Brand,5,0,176.28,0,0.0,0.0,USD
2024-04-13,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G002,Phrase Match — Brand + Product,5,0,176.28,0,0.0,0.0,USD
2024-04-13,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G003,Category Keywords,2,0,126.3,0,0.0,0.0,USD
2024-04-13,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G004,Competitor Keywords,2,0,126.3,0,0.0,0.0,USD
2024-04-13,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G005,Long-tail Informational,2,0,126.3,0,0.0,0.0,USD
2024-04-13,google_ads,GOOG_003,Display Remarketing,awareness,AS_G006,All Website Visitors — 30d,1,0,78.42,0,0.0,0.0,USD
2024-04-13,google_ads,GOOG_003,Display Remarketing,awareness,AS_G007,YouTube Viewers,1,0,78.42,0,0.0,0.0,USD
2024-04-14,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G001,Exact Match — Brand,5,0,158.59,0,0.0,0.0,USD
2024-04-14,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G002,Phrase Match — Brand + Product,5,0,158.59,0,0.0,0.0,USD
2024-04-14,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G003,Category Keywords,2,0,143.96,0,0.0,0.0,USD
2024-04-14,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G004,Competitor Keywords,2,0,143.96,0,0.0,0.0,USD
2024-04-14,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G005,Long-tail Informational,2,0,143.96,0,0.0,0.0,USD
2024-04-14,google_ads,GOOG_003,Display Remarketing,awareness,AS_G006,All Website Visitors — 30d,1,0,76.92,0,0.0,0.0,USD
2024-04-14,google_ads,GOOG_003,Display Remarketing,awareness,AS_G007,YouTube Viewers,1,0,76.92,0,0.0,0.0,USD
2024-04-15,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G001,Exact Match — Brand,5,0,171.46,0,0.0,0.0,USD
2024-04-15,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G002,Phrase Match — Brand + Product,5,0,171.46,0,0.0,0.0,USD
2024-04-15,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G003,Category Keywords,2,0,147.87,0,0.0,0.0,USD
2024-04-15,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G004,Competitor Keywords,2,0,147.87,0,0.0,0.0,USD
2024-04-15,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G005,Long-tail Informational,2,0,147.87,0,0.0,0.0,USD
2024-04-15,google_ads,GOOG_003,Display Remarketing,awareness,AS_G006,All Website Visitors — 30d,1,0,86.17,0,0.0,0.0,USD
2024-04-15,google_ads,GOOG_003,Display Remarketing,awareness,AS_G007,YouTube Viewers,1,0,86.17,0,0.0,0.0,USD
2024-04-16,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G001,Exact Match — Brand,7,0,202.21,0,0.0,0.0,USD
2024-04-16,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G002,Phrase Match — Brand + Product,7,0,202.21,0,0.0,0.0,USD
2024-04-16,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G003,Category Keywords,2,0,145.56,0,0.0,0.0,USD
2024-04-16,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G004,Competitor Keywords,2,0,145.56,0,0.0,0.0,USD
2024-04-16,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G005,Long-tail Informational,2,0,145.56,0,0.0,0.0,USD
2024-04-16,google_ads,GOOG_003,Display Remarketing,awareness,AS_G006,All Website Visitors — 30d,1,0,84.26,0,0.0,0.0,USD
2024-04-16,google_ads,GOOG_003,Display Remarketing,awareness,AS_G007,YouTube Viewers,1,0,84.26,0,0.0,0.0,USD
2024-04-17,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G001,Exact Match — Brand,5,0,174.07,0,0.0,0.0,USD
2024-04-17,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G002,Phrase Match — Brand + Product,5,0,174.07,0,0.0,0.0,USD
2024-04-17,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G003,Category Keywords,2,0,147.81,0,0.0,0.0,USD
2024-04-17,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G004,Competitor Keywords,2,0,147.81,0,0.0,0.0,USD
2024-04-17,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G005,Long-tail Informational,2,0,147.81,0,0.0,0.0,USD
2024-04-17,google_ads,GOOG_003,Display Remarketing,awareness,AS_G006,All Website Visitors — 30d,1,0,81.67,0,0.0,0.0,USD
2024-04-17,google_ads,GOOG_003,Display Remarketing,awareness,AS_G007,YouTube Viewers,1,0,81.67,0,0.0,0.0,USD
2024-04-18,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G001,Exact Match — Brand,5,0,164.37,0,0.0,0.0,USD
2024-04-18,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G002,Phrase Match — Brand + Product,5,0,164.37,0,0.0,0.0,USD
2024-04-18,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G003,Category Keywords,2,0,140.58,0,0.0,0.0,USD
2024-04-18,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G004,Competitor Keywords,2,0,140.58,0,0.0,0.0,USD
2024-04-18,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G005,Long-tail Informational,2,0,140.58,0,0.0,0.0,USD
2024-04-18,google_ads,GOOG_003,Display Remarketing,awareness,AS_G006,All Website Visitors — 30d,1,0,92.45,0,0.0,0.0,USD
2024-04-18,google_ads,GOOG_003,Display Remarketing,awareness,AS_G007,YouTube Viewers,1,0,92.45,0,0.0,0.0,USD
2024-04-19,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G001,Exact Match — Brand,5,0,179.77,0,0.0,0.0,USD
2024-04-19,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G002,Phrase Match — Brand + Product,5,0,179.77,0,0.0,0.0,USD
2024-04-19,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G003,Category Keywords,2,0,156.31,0,0.0,0.0,USD
2024-04-19,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G004,Competitor Keywords,2,0,156.31,0,0.0,0.0,USD
2024-04-19,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G005,Long-tail Informational,2,0,156.31,0,0.0,0.0,USD
2024-04-19,google_ads,GOOG_003,Display Remarketing,awareness,AS_G006,All Website Visitors — 30d,1,0,82.62,0,0.0,0.0,USD
2024-04-19,google_ads,GOOG_003,Display Remarketing,awareness,AS_G007,YouTube Viewers,1,0,82.62,0,0.0,0.0,USD
2024-04-20,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G001,Exact Match — Brand,4,0,137.31,0,0.0,0.0,USD
2024-04-20,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G002,Phrase Match — Brand + Product,4,0,137.31,0,0.0,0.0,USD
2024-04-20,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G003,Category Keywords,2,0,143.43,0,0.0,0.0,USD
2024-04-20,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G004,Competitor Keywords,2,0,143.43,0,0.0,0.0,USD
2024-04-20,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G005,Long-tail Informational,2,0,143.43,0,0.0,0.0,USD
2024-04-20,google_ads,GOOG_003,Display Remarketing,awareness,AS_G006,All Website Visitors — 30d,1,0,69.39,0,0.0,0.0,USD
2024-04-20,google_ads,GOOG_003,Display Remarketing,awareness,AS_G007,YouTube Viewers,1,0,69.39,0,0.0,0.0,USD
2024-04-21,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G001,Exact Match — Brand,4,0,142.6,0,0.0,0.0,USD
2024-04-21,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G002,Phrase Match — Brand + Product,4,0,142.6,0,0.0,0.0,USD
2024-04-21,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G003,Category Keywords,1,0,117.48,0,0.0,0.0,USD
2024-04-21,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G004,Competitor Keywords,1,0,117.48,0,0.0,0.0,USD
2024-04-21,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G005,Long-tail Informational,1,0,117.48,0,0.0,0.0,USD
2024-04-21,google_ads,GOOG_003,Display Remarketing,awareness,AS_G006,All Website Visitors — 30d,1,0,65.18,0,0.0,0.0,USD
2024-04-21,google_ads,GOOG_003,Display Remarketing,awareness,AS_G007,YouTube Viewers,1,0,65.18,0,0.0,0.0,USD
2024-04-22,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G001,Exact Match — Brand,5,0,175.23,0,0.0,0.0,USD
2024-04-22,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G002,Phrase Match — Brand + Product,5,0,175.23,0,0.0,0.0,USD
2024-04-22,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G003,Category Keywords,2,0,170.38,0,0.0,0.0,USD
2024-04-22,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G004,Competitor Keywords,2,0,170.38,0,0.0,0.0,USD
2024-04-22,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G005,Long-tail Informational,2,0,170.38,0,0.0,0.0,USD
2024-04-22,google_ads,GOOG_003,Display Remarketing,awareness,AS_G006,All Website Visitors — 30d,1,0,90.37,0,0.0,0.0,USD
2024-04-22,google_ads,GOOG_003,Display Remarketing,awareness,AS_G007,YouTube Viewers,1,0,90.37,0,0.0,0.0,USD
2024-04-23,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G001,Exact Match — Brand,7,0,205.81,0,0.0,0.0,USD
2024-04-23,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G002,Phrase Match — Brand + Product,7,0,205.81,0,0.0,0.0,USD
2024-04-23,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G003,Category Keywords,2,0,156.0,0,0.0,0.0,USD
2024-04-23,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G004,Competitor Keywords,2,0,156.0,0,0.0,0.0,USD
2024-04-23,google_ads,GOOG_002,Search — Non-Brand,traffic,AS_G005,Long-tail Informational,2,0,156.0,0,0.0,0.0,USD
2024-04-23,google_ads,GOOG_003,Display Remarketing,awareness,AS_G006,All Website Visitors — 30d,1,0,96.53,0,0.0,0.0,USD
2024-04-23,google_ads,GOOG_003,Display Remarketing,awareness,AS_G007,YouTube Viewers,1,0,96.53,0,0.0,0.0,USD
2024-04-24,google_ads,GOOG_001,Search — Brand Keywords,conversion,AS_G001,Exact Match — Brand,5,0,161.05,0,0.0,0.0,USD
