date,channel,campaign_id,campaign_name,objective,ad_set_id,ad_set_name,impressions,clicks,spend,conversions,conversion_value,cpc,currency
2024-03-16,meta,META_002,Retargeting — Website Visitors,conversion,AS_M004,Viewed Product — 7d,5307,220,103.01,9,921.59,0.4682,USD
2024-03-16,meta,META_002,Retargeting — Website Visitors,conversion,AS_M005,Add to Cart — 14d,5307,220,103.01,9,921.59,0.4682,USD
2024-03-16,meta,META_003,Seasonal Promotions,conversion,AS_M006,Holiday Bundle Promo,5919,201,92.67,4,352.65,0.461,USD
2024-03-16,meta,META_003,Seasonal Promotions,conversion,AS_M007,Back to School,5919,201,92.67,4,352.65,0.461,USD
2024-03-16,meta,META_003,Seasonal Promotions,conversion,AS_M008,Summer Sale,5919,201,92.67,4,352.65,0.461,USD
2024-03-17,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M001,Lookalike 1% — Purchasers,8580,231,129.64,3,216.52,0.5612,USD
2024-03-17,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M002,Interest — Fitness & Wellness,8580,231,129.64,3,216.52,0.5612,USD
2024-03-17,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M003,Broad 25-44,8580,231,129.64,3,216.52,0.5612,USD
2024-03-17,meta,META_002,Retargeting — Website Visitors,conversion,AS_M004,Viewed Product — 7d,5785,257,102.7,10,822.35,0.3996,USD
2024-03-17,meta,META_002,Retargeting — Website Visitors,conversion,AS_M005,Add to Cart — 14d,5785,257,102.7,10,822.35,0.3996,USD
2024-03-17,meta,META_003,Seasonal Promotions,conversion,AS_M006,Holiday Bundle Promo,4827,166,88.5,4,307.38,0.5331,USD
2024-03-17,meta,META_003,Seasonal Promotions,conversion,AS_M007,Back to School,4827,166,88.5,4,307.38,0.5331,USD
2024-03-17,meta,META_003,Seasonal Promotions,conversion,AS_M008,Summer Sale,4827,166,88.5,4,307.38,0.5331,USD
2024-03-18,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M001,Lookalike 1% — Purchasers,6618,182,94.47,3,238.72,0.5191,USD
2024-03-18,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M002,Interest — Fitness & Wellness,6618,182,94.47,3,238.72,0.5191,USD
2024-03-18,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M003,Broad 25-44,6618,182,94.47,3,238.72,0.5191,USD
2024-03-18,meta,META_002,Retargeting — Website Visitors,conversion,AS_M004,Viewed Product — 7d,4771,206,86.98,8,723.29,0.4222,USD
2024-03-18,meta,META_002,Retargeting — Website Visitors,conversion,AS_M005,Add to Cart — 14d,4771,206,86.98,8,723.29,0.4222,USD
2024-03-18,meta,META_003,Seasonal Promotions,conversion,AS_M006,Holiday Bundle Promo,4673,161,83.36,4,332.29,0.5178,USD
2024-03-18,meta,META_003,Seasonal Promotions,conversion,AS_M007,Back to School,4673,161,83.36,4,332.29,0.5178,USD
2024-03-18,meta,META_003,Seasonal Promotions,conversion,AS_M008,Summer Sale,4673,161,83.36,4,332.29,0.5178,USD
2024-03-19,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M001,Lookalike 1% — Purchasers,6403,172,106.47,2,122.69,0.619,USD
2024-03-19,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M002,Interest — Fitness & Wellness,6403,172,106.47,2,122.69,0.619,USD
2024-03-19,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M003,Broad 25-44,6403,172,106.47,2,122.69,0.619,USD
2024-03-19,meta,META_002,Retargeting — Website Visitors,conversion,AS_M004,Viewed Product — 7d,5534,224,80.79,8,710.21,0.3607,USD
2024-03-19,meta,META_002,Retargeting — Website Visitors,conversion,AS_M005,Add to Cart — 14d,5534,224,80.79,8,710.21,0.3607,USD
2024-03-19,meta,META_003,Seasonal Promotions,conversion,AS_M006,Holiday Bundle Promo,4258,142,71.73,3,236.75,0.5051,USD
2024-03-19,meta,META_003,Seasonal Promotions,conversion,AS_M007,Back to School,4258,142,71.73,3,236.75,0.5051,USD
2024-03-19,meta,META_003,Seasonal Promotions,conversion,AS_M008,Summer Sale,4258,142,71.73,3,236.75,0.5051,USD
2024-03-20,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M001,Lookalike 1% — Purchasers,5778,164,90.91,2,147.71,0.5543,USD
2024-03-20,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M002,Interest — Fitness & Wellness,5778,164,90.91,2,147.71,0.5543,USD
2024-03-20,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M003,Broad 25-44,5778,164,90.91,2,147.71,0.5543,USD
2024-03-20,meta,META_002,Retargeting — Website Visitors,conversion,AS_M004,Viewed Product — 7d,5363,223,83.32,8,748.76,0.3736,USD
2024-03-20,meta,META_002,Retargeting — Website Visitors,conversion,AS_M005,Add to Cart — 14d,5363,223,83.32,8,748.76,0.3736,USD
2024-03-20,meta,META_003,Seasonal Promotions,conversion,AS_M006,Holiday Bundle Promo,4566,171,81.01,4,364.23,0.4737,USD
2024-03-20,meta,META_003,Seasonal Promotions,conversion,AS_M007,Back to School,4566,171,81.01,4,364.23,0.4737,USD
2024-03-20,meta,META_003,Seasonal Promotions,conversion,AS_M008,Summer Sale,4566,171,81.01,4,364.23,0.4737,USD
2024-03-21,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M001,Lookalike 1% — Purchasers,6443,179,94.65,3,248.31,0.5288,USD
2024-03-21,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M002,Interest — Fitness & Wellness,6443,179,94.65,3,248.31,0.5288,USD
2024-03-21,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M003,Broad 25-44,6443,179,94.65,3,248.31,0.5288,USD
2024-03-21,meta,META_002,Retargeting — Website Visitors,conversion,AS_M004,Viewed Product — 7d,4861,188,79.68,7,634.77,0.4238,USD
2024-03-21,meta,META_002,Retargeting — Website Visitors,conversion,AS_M005,Add to Cart — 14d,4861,188,79.68,7,634.77,0.4238,USD
2024-03-21,meta,META_003,Seasonal Promotions,conversion,AS_M006,Holiday Bundle Promo,4240,138,74.47,3,241.82,0.5396,USD
2024-03-21,meta,META_003,Seasonal Promotions,conversion,AS_M007,Back to School,4240,138,74.47,3,241.82,0.5396,USD
2024-03-21,meta,META_003,Seasonal Promotions,conversion,AS_M008,Summer Sale,4240,138,74.47,3,241.82,0.5396,USD
2024-03-22,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M001,Lookalike 1% — Purchasers,6366,179,89.57,2,140.72,0.5004,USD
2024-03-22,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M002,Interest — Fitness & Wellness,6366,179,89.57,2,140.72,0.5004,USD
2024-03-22,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M003,Broad 25-44,6366,179,89.57,2,140.72,0.5004,USD
2024-03-22,meta,META_002,Retargeting — Website Visitors,conversion,AS_M004,Viewed Product — 7d,5760,236,92.57,8,886.23,0.3922,USD
2024-03-22,meta,META_002,Retargeting — Website Visitors,conversion,AS_M005,Add to Cart — 14d,5760,236,92.57,8,886.23,0.3922,USD
2024-03-22,meta,META_003,Seasonal Promotions,conversion,AS_M006,Holiday Bundle Promo,4418,161,74.33,4,293.56,0.4617,USD
2024-03-22,meta,META_003,Seasonal Promotions,conversion,AS_M007,Back to School,4418,161,74.33,4,293.56,0.4617,USD
2024-03-22,meta,META_003,Seasonal Promotions,conversion,AS_M008,Summer Sale,4418,161,74.33,4,293.56,0.4617,USD
2024-03-23,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M001,Lookalike 1% — Purchasers,6685,194,115.54,2,133.4,0.5956,USD
2024-03-23,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M002,Interest — Fitness & Wellness,6685,194,115.54,2,133.4,0.5956,USD
2024-03-23,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M003,Broad 25-44,6685,194,115.54,2,133.4,0.5956,USD
2024-03-23,meta,META_002,Retargeting — Website Visitors,conversion,AS_M004,Viewed Product — 7d,5819,248,114.06,9,833.79,0.4599,USD
2024-03-23,meta,META_002,Retargeting — Website Visitors,conversion,AS_M005,Add to Cart — 14d,5819,248,114.06,9,833.79,0.4599,USD
2024-03-23,meta,META_003,Seasonal Promotions,conversion,AS_M006,Holiday Bundle Promo,6690,215,94.41,5,482.08,0.4391,USD
2024-03-23,meta,META_003,Seasonal Promotions,conversion,AS_M007,Back to School,6690,215,94.41,5,482.08,0.4391,USD
2024-03-23,meta,META_003,Seasonal Promotions,conversion,AS_M008,Summer Sale,6690,215,94.41,5,482.08,0.4391,USD
2024-03-24,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M001,Lookalike 1% — Purchasers,6216,173,92.26,2,126.59,0.5333,USD
2024-03-24,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M002,Interest — Fitness & Wellness,6216,173,92.26,2,126.59,0.5333,USD
2024-03-24,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M003,Broad 25-44,6216,173,92.26,2,126.59,0.5333,USD
2024-03-24,meta,META_002,Retargeting — Website Visitors,conversion,AS_M004,Viewed Product — 7d,5740,241,92.53,8,756.19,0.3839,USD
2024-03-24,meta,META_002,Retargeting — Website Visitors,conversion,AS_M005,Add to Cart — 14d,5740,241,92.53,8,756.19,0.3839,USD
2024-03-24,meta,META_003,Seasonal Promotions,conversion,AS_M006,Holiday Bundle Promo,5756,190,82.91,4,278.75,0.4364,USD
2024-03-24,meta,META_003,Seasonal Promotions,conversion,AS_M007,Back to School,5756,190,82.91,4,278.75,0.4364,USD
2024-03-24,meta,META_003,Seasonal Promotions,conversion,AS_M008,Summer Sale,5756,190,82.91,4,278.75,0.4364,USD
2024-03-25,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M001,Lookalike 1% — Purchasers,5548,146,92.63,2,149.3,0.6345,USD
2024-03-25,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M002,Interest — Fitness & Wellness,5548,146,92.63,2,149.3,0.6345,USD
2024-03-25,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M003,Broad 25-44,5548,146,92.63,2,149.3,0.6345,USD
2024-03-25,meta,META_002,Retargeting — Website Visitors,conversion,AS_M004,Viewed Product — 7d,5246,202,89.5,7,615.78,0.4431,USD
2024-03-25,meta,META_002,Retargeting — Website Visitors,conversion,AS_M005,Add to Cart — 14d,5246,202,89.5,7,615.78,0.4431,USD
2024-03-25,meta,META_003,Seasonal Promotions,conversion,AS_M006,Holiday Bundle Promo,3799,136,72.1,3,269.91,0.5301,USD
2024-03-25,meta,META_003,Seasonal Promotions,conversion,AS_M007,Back to School,3799,136,72.1,3,269.91,0.5301,USD
2024-03-25,meta,META_003,Seasonal Promotions,conversion,AS_M008,Summer Sale,3799,136,72.1,3,269.91,0.5301,USD
2024-03-26,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M001,Lookalike 1% — Purchasers,5280,133,88.83,2,164.14,0.6679,USD
2024-03-26,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M002,Interest — Fitness & Wellness,5280,133,88.83,2,164.14,0.6679,USD
2024-03-26,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M003,Broad 25-44,5280,133,88.83,2,164.14,0.6679,USD
2024-03-26,meta,META_002,Retargeting — Website Visitors,conversion,AS_M004,Viewed Product — 7d,5461,215,96.26,7,629.95,0.4477,USD
2024-03-26,meta,META_002,Retargeting — Website Visitors,conversion,AS_M005,Add to Cart — 14d,5461,215,96.26,7,629.95,0.4477,USD
2024-03-26,meta,META_003,Seasonal Promotions,conversion,AS_M006,Holiday Bundle Promo,4142,154,77.81,4,327.05,0.5053,USD
2024-03-26,meta,META_003,Seasonal Promotions,conversion,AS_M007,Back to School,4142,154,77.81,4,327.05,0.5053,USD
2024-03-26,meta,META_003,Seasonal Promotions,conversion,AS_M008,Summer Sale,4142,154,77.81,4,327.05,0.5053,USD
2024-03-27,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M001,Lookalike 1% — Purchasers,5522,145,86.75,2,150.57,0.5983,USD
2024-03-27,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M002,Interest — Fitness & Wellness,5522,145,86.75,2,150.57,0.5983,USD
2024-03-27,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M003,Broad 25-44,5522,145,86.75,2,150.57,0.5983,USD
2024-03-27,meta,META_002,Retargeting — Website Visitors,conversion,AS_M004,Viewed Product — 7d,6610,284,107.61,11,999.46,0.3789,USD
2024-03-27,meta,META_002,Retargeting — Website Visitors,conversion,AS_M005,Add to Cart — 14d,6610,284,107.61,11,999.46,0.3789,USD
2024-03-27,meta,META_003,Seasonal Promotions,conversion,AS_M006,Holiday Bundle Promo,4055,151,70.36,3,208.69,0.466,USD
2024-03-27,meta,META_003,Seasonal Promotions,conversion,AS_M007,Back to School,4055,151,70.36,3,208.69,0.466,USD
2024-03-27,meta,META_003,Seasonal Promotions,conversion,AS_M008,Summer Sale,4055,151,70.36,3,208.69,0.466,USD
2024-03-28,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M001,Lookalike 1% — Purchasers,5677,170,84.38,2,165.83,0.4964,USD
2024-03-28,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M002,Interest — Fitness & Wellness,5677,170,84.38,2,165.83,0.4964,USD
2024-03-28,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M003,Broad 25-44,5677,170,84.38,2,165.83,0.4964,USD
2024-03-28,meta,META_002,Retargeting — Website Visitors,conversion,AS_M004,Viewed Product — 7d,4764,214,89.39,9,757.08,0.4177,USD
2024-03-28,meta,META_002,Retargeting — Website Visitors,conversion,AS_M005,Add to Cart — 14d,4764,214,89.39,9,757.08,0.4177,USD
2024-03-28,meta,META_003,Seasonal Promotions,conversion,AS_M006,Holiday Bundle Promo,4741,157,78.93,3,208.91,0.5027,USD
2024-03-28,meta,META_003,Seasonal Promotions,conversion,AS_M007,Back to School,4741,157,78.93,3,208.91,0.5027,USD
2024-03-28,meta,META_003,Seasonal Promotions,conversion,AS_M008,Summer Sale,4741,157,78.93,3,208.91,0.5027,USD
2024-03-29,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M001,Lookalike 1% — Purchasers,5739,164,105.73,2,170.68,0.6447,USD
2024-03-29,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M002,Interest — Fitness & Wellness,5739,164,105.73,2,170.68,0.6447,USD
2024-03-29,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M003,Broad 25-44,5739,164,105.73,2,170.68,0.6447,USD
2024-03-29,meta,META_002,Retargeting — Website Visitors,conversion,AS_M004,Viewed Product — 7d,4724,187,91.85,7,790.93,0.4912,USD
2024-03-29,meta,META_002,Retargeting — Website Visitors,conversion,AS_M005,Add to Cart — 14d,4724,187,91.85,7,790.93,0.4912,USD
2024-03-29,meta,META_003,Seasonal Promotions,conversion,AS_M006,Holiday Bundle Promo,5176,169,72.91,4,368.07,0.4314,USD
2024-03-29,meta,META_003,Seasonal Promotions,conversion,AS_M007,Back to School,5176,169,72.91,4,368.07,0.4314,USD
2024-03-29,meta,META_003,Seasonal Promotions,conversion,AS_M008,Summer Sale,5176,169,72.91,4,368.07,0.4314,USD
2024-03-30,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M001,Lookalike 1% — Purchasers,6444,181,110.38,2,152.18,0.6098,USD
2024-03-30,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M002,Interest — Fitness & Wellness,6444,181,110.38,2,152.18,0.6098,USD
2024-03-30,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M003,Broad 25-44,6444,181,110.38,2,152.18,0.6098,USD
2024-03-30,meta,META_002,Retargeting — Website Visitors,conversion,AS_M004,Viewed Product — 7d,7308,319,117.44,12,1193.33,0.3682,USD
2024-03-30,meta,META_002,Retargeting — Website Visitors,conversion,AS_M005,Add to Cart — 14d,7308,319,117.44,12,1193.33,0.3682,USD
2024-03-30,meta,META_003,Seasonal Promotions,conversion,AS_M006,Holiday Bundle Promo,4997,178,80.2,4,362.92,0.4506,USD
2024-03-30,meta,META_003,Seasonal Promotions,conversion,AS_M007,Back to School,4997,178,80.2,4,362.92,0.4506,USD
2024-03-30,meta,META_003,Seasonal Promotions,conversion,AS_M008,Summer Sale,4997,178,80.2,4,362.92,0.4506,USD
2024-03-31,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M001,Lookalike 1% — Purchasers,7069,197,121.91,2,135.99,0.6188,USD
2024-03-31,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M002,Interest — Fitness & Wellness,7069,197,121.91,2,135.99,0.6188,USD
2024-03-31,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M003,Broad 25-44,7069,197,121.91,2,135.99,0.6188,USD
2024-03-31,meta,META_002,Retargeting — Website Visitors,conversion,AS_M004,Viewed Product — 7d,5873,262,96.93,9,750.1,0.37,USD
2024-03-31,meta,META_002,Retargeting — Website Visitors,conversion,AS_M005,Add to Cart — 14d,5873,262,96.93,9,750.1,0.37,USD
2024-03-31,meta,META_003,Seasonal Promotions,conversion,AS_M006,Holiday Bundle Promo,5127,172,74.51,4,384.36,0.4332,USD
2024-03-31,meta,META_003,Seasonal Promotions,conversion,AS_M007,Back to School,5127,172,74.51,4,384.36,0.4332,USD
2024-03-31,meta,META_003,Seasonal Promotions,conversion,AS_M008,Summer Sale,5127,172,74.51,4,384.36,0.4332,USD
2024-04-01,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M001,Lookalike 1% — Purchasers,5774,162,100.19,2,140.58,0.6185,USD
2024-04-01,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M002,Interest — Fitness & Wellness,5774,162,100.19,2,140.58,0.6185,USD
2024-04-01,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M003,Broad 25-44,5774,162,100.19,2,140.58,0.6185,USD
2024-04-01,meta,META_002,Retargeting — Website Visitors,conversion,AS_M004,Viewed Product — 7d,5367,227,94.56,9,907.07,0.4166,USD
2024-04-01,meta,META_002,Retargeting — Website Visitors,conversion,AS_M005,Add to Cart — 14d,5367,227,94.56,9,907.07,0.4166,USD
2024-04-01,meta,META_003,Seasonal Promotions,conversion,AS_M006,Holiday Bundle Promo,3823,128,72.16,3,228.29,0.5637,USD
2024-04-01,meta,META_003,Seasonal Promotions,conversion,AS_M007,Back to School,3823,128,72.16,3,228.29,0.5637,USD
2024-04-01,meta,META_003,Seasonal Promotions,conversion,AS_M008,Summer Sale,3823,128,72.16,3,228.29,0.5637,USD
2024-04-02,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M001,Lookalike 1% — Purchasers,5654,151,85.03,2,155.21,0.5631,USD
2024-04-02,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M002,Interest — Fitness & Wellness,5654,151,85.03,2,155.21,0.5631,USD
2024-04-02,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M003,Broad 25-44,5654,151,85.03,2,155.21,0.5631,USD
2024-04-02,meta,META_002,Retargeting — Website Visitors,conversion,AS_M004,Viewed Product — 7d,6294,275,106.65,10,915.63,0.3878,USD
2024-04-02,meta,META_002,Retargeting — Website Visitors,conversion,AS_M005,Add to Cart — 14d,6294,275,106.65,10,915.63,0.3878,USD
2024-04-02,meta,META_003,Seasonal Promotions,conversion,AS_M006,Holiday Bundle Promo,5097,170,86.37,4,293.55,0.5081,USD
2024-04-02,meta,META_003,Seasonal Promotions,conversion,AS_M007,Back to School,5097,170,86.37,4,293.55,0.5081,USD
2024-04-02,meta,META_003,Seasonal Promotions,conversion,AS_M008,Summer Sale,5097,170,86.37,4,293.55,0.5081,USD
2024-04-03,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M001,Lookalike 1% — Purchasers,6004,175,88.72,2,129.0,0.507,USD
2024-04-03,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M002,Interest — Fitness & Wellness,6004,175,88.72,2,129.0,0.507,USD
2024-04-03,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M003,Broad 25-44,6004,175,88.72,2,129.0,0.507,USD
2024-04-03,meta,META_002,Retargeting — Website Visitors,conversion,AS_M004,Viewed Product — 7d,5405,240,101.52,9,890.78,0.423,USD
2024-04-03,meta,META_002,Retargeting — Website Visitors,conversion,AS_M005,Add to Cart — 14d,5405,240,101.52,9,890.78,0.423,USD
2024-04-03,meta,META_003,Seasonal Promotions,conversion,AS_M006,Holiday Bundle Promo,4384,167,68.16,4,398.23,0.4081,USD
2024-04-03,meta,META_003,Seasonal Promotions,conversion,AS_M007,Back to School,4384,167,68.16,4,398.23,0.4081,USD
2024-04-03,meta,META_003,Seasonal Promotions,conversion,AS_M008,Summer Sale,4384,167,68.16,4,398.23,0.4081,USD
2024-04-04,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M001,Lookalike 1% — Purchasers,5895,162,95.95,2,148.6,0.5923,USD
2024-04-04,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M002,Interest — Fitness & Wellness,5895,162,95.95,2,148.6,0.5923,USD
2024-04-04,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M003,Broad 25-44,5895,162,95.95,2,148.6,0.5923,USD
2024-04-04,meta,META_002,Retargeting — Website Visitors,conversion,AS_M004,Viewed Product — 7d,6258,271,98.97,11,1202.33,0.3652,USD
2024-04-04,meta,META_002,Retargeting — Website Visitors,conversion,AS_M005,Add to Cart — 14d,6258,271,98.97,11,1202.33,0.3652,USD
2024-04-04,meta,META_003,Seasonal Promotions,conversion,AS_M006,Holiday Bundle Promo,4760,169,86.29,4,399.38,0.5106,USD
2024-04-04,meta,META_003,Seasonal Promotions,conversion,AS_M007,Back to School,4760,169,86.29,4,399.38,0.5106,USD
2024-04-04,meta,META_003,Seasonal Promotions,conversion,AS_M008,Summer Sale,4760,169,86.29,4,399.38,0.5106,USD
2024-04-05,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M001,Lookalike 1% — Purchasers,6931,202,114.2,3,251.44,0.5653,USD
2024-04-05,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M002,Interest — Fitness & Wellness,6931,202,114.2,3,251.44,0.5653,USD
2024-04-05,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M003,Broad 25-44,6931,202,114.2,3,251.44,0.5653,USD
2024-04-05,meta,META_002,Retargeting — Website Visitors,conversion,AS_M004,Viewed Product — 7d,4355,182,85.65,7,694.65,0.4706,USD
2024-04-05,meta,META_002,Retargeting — Website Visitors,conversion,AS_M005,Add to Cart — 14d,4355,182,85.65,7,694.65,0.4706,USD
2024-04-05,meta,META_003,Seasonal Promotions,conversion,AS_M006,Holiday Bundle Promo,4551,167,81.53,4,336.93,0.4882,USD
2024-04-05,meta,META_003,Seasonal Promotions,conversion,AS_M007,Back to School,4551,167,81.53,4,336.93,0.4882,USD
2024-04-05,meta,META_003,Seasonal Promotions,conversion,AS_M008,Summer Sale,4551,167,81.53,4,336.93,0.4882,USD
2024-04-06,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M001,Lookalike 1% — Purchasers,7606,207,104.12,3,258.7,0.503,USD
2024-04-06,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M002,Interest — Fitness & Wellness,7606,207,104.12,3,258.7,0.503,USD
2024-04-06,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M003,Broad 25-44,7606,207,104.12,3,258.7,0.503,USD
2024-04-06,meta,META_002,Retargeting — Website Visitors,conversion,AS_M004,Viewed Product — 7d,6469,274,117.27,11,1033.93,0.428,USD
2024-04-06,meta,META_002,Retargeting — Website Visitors,conversion,AS_M005,Add to Cart — 14d,6469,274,117.27,11,1033.93,0.428,USD
2024-04-06,meta,META_003,Seasonal Promotions,conversion,AS_M006,Holiday Bundle Promo,4931,156,83.85,3,216.57,0.5375,USD
2024-04-06,meta,META_003,Seasonal Promotions,conversion,AS_M007,Back to School,4931,156,83.85,3,216.57,0.5375,USD
2024-04-06,meta,META_003,Seasonal Promotions,conversion,AS_M008,Summer Sale,4931,156,83.85,3,216.57,0.5375,USD
2024-04-07,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M001,Lookalike 1% — Purchasers,7981,235,125.15,3,238.03,0.5326,USD
2024-04-07,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M002,Interest — Fitness & Wellness,7981,235,125.15,3,238.03,0.5326,USD
2024-04-07,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M003,Broad 25-44,7981,235,125.15,3,238.03,0.5326,USD
2024-04-07,meta,META_002,Retargeting — Website Visitors,conversion,AS_M004,Viewed Product — 7d,6856,296,118.83,10,1085.86,0.4015,USD
2024-04-07,meta,META_002,Retargeting — Website Visitors,conversion,AS_M005,Add to Cart — 14d,6856,296,118.83,10,1085.86,0.4015,USD
2024-04-07,meta,META_003,Seasonal Promotions,conversion,AS_M006,Holiday Bundle Promo,4731,171,90.03,4,319.31,0.5265,USD
2024-04-07,meta,META_003,Seasonal Promotions,conversion,AS_M007,Back to School,4731,171,90.03,4,319.31,0.5265,USD
2024-04-07,meta,META_003,Seasonal Promotions,conversion,AS_M008,Summer Sale,4731,171,90.03,4,319.31,0.5265,USD
2024-04-08,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M001,Lookalike 1% — Purchasers,6056,167,89.13,2,143.97,0.5337,USD
2024-04-08,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M002,Interest — Fitness & Wellness,6056,167,89.13,2,143.97,0.5337,USD
2024-04-08,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M003,Broad 25-44,6056,167,89.13,2,143.97,0.5337,USD
2024-04-08,meta,META_002,Retargeting — Website Visitors,conversion,AS_M004,Viewed Product — 7d,5992,259,98.25,9,1046.12,0.3793,USD
2024-04-08,meta,META_002,Retargeting — Website Visitors,conversion,AS_M005,Add to Cart — 14d,5992,259,98.25,9,1046.12,0.3793,USD
2024-04-08,meta,META_003,Seasonal Promotions,conversion,AS_M006,Holiday Bundle Promo,5218,165,86.89,4,311.01,0.5266,USD
2024-04-08,meta,META_003,Seasonal Promotions,conversion,AS_M007,Back to School,5218,165,86.89,4,311.01,0.5266,USD
2024-04-08,meta,META_003,Seasonal Promotions,conversion,AS_M008,Summer Sale,5218,165,86.89,4,311.01,0.5266,USD
2024-04-09,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M001,Lookalike 1% — Purchasers,6645,174,103.73,2,132.49,0.5961,USD
2024-04-09,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M002,Interest — Fitness & Wellness,6645,174,103.73,2,132.49,0.5961,USD
2024-04-09,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M003,Broad 25-44,6645,174,103.73,2,132.49,0.5961,USD
2024-04-09,meta,META_002,Retargeting — Website Visitors,conversion,AS_M004,Viewed Product — 7d,6013,265,99.98,11,1061.74,0.3773,USD
2024-04-09,meta,META_002,Retargeting — Website Visitors,conversion,AS_M005,Add to Cart — 14d,6013,265,99.98,11,1061.74,0.3773,USD
2024-04-09,meta,META_003,Seasonal Promotions,conversion,AS_M006,Holiday Bundle Promo,3894,145,67.9,3,296.34,0.4683,USD
2024-04-09,meta,META_003,Seasonal Promotions,conversion,AS_M007,Back to School,3894,145,67.9,3,296.34,0.4683,USD
2024-04-09,meta,META_003,Seasonal Promotions,conversion,AS_M008,Summer Sale,3894,145,67.9,3,296.34,0.4683,USD
2024-04-10,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M001,Lookalike 1% — Purchasers,7562,207,104.29,3,190.43,0.5038,USD
2024-04-10,meta,META_001,Brand Awareness Q1-Q4,awareness,AS_M002,Interest — Fitness & Wellness,7562,207,104.29,3,190.43,0.5038,USD
